date,pincode,state,total_activity,anomaly_score
2025-07-01,389260,Gujarat,249,-1
2025-07-01,389341,Gujarat,239,-1
2025-07-01,389350,Gujarat,217,-1
2025-07-01,389360,Gujarat,104,-1
2025-07-01,389365,Gujarat,159,-1
2025-07-01,389380,Gujarat,419,-1
2025-07-01,389382,Gujarat,343,-1
2025-07-01,390019,Gujarat,428,-1
2025-07-01,391125,Gujarat,135,-1
2025-07-01,391135,Gujarat,193,-1
2025-07-01,391140,Gujarat,105,-1
2025-07-01,391150,Gujarat,312,-1
2025-07-01,391152,Gujarat,90,-1
2025-07-01,391160,Gujarat,366,-1
2025-07-01,391165,Gujarat,515,-1
2025-07-01,391168,Gujarat,146,-1
2025-07-01,391440,Gujarat,246,-1
2025-07-01,391770,Gujarat,110,-1
2025-07-01,394210,Gujarat,1289,-1
2025-07-01,394710,Gujarat,322,-1
2025-07-01,394716,Gujarat,186,-1
2025-07-01,395003,Gujarat,348,-1
2025-07-01,395006,Gujarat,929,-1
2025-07-01,395007,Gujarat,366,-1
2025-07-01,395010,Gujarat,1424,-1
2025-07-01,396065,Gujarat,872,-1
2025-07-01,396445,Gujarat,257,-1
2025-07-01,400013,Maharashtra,89,-1
2025-07-01,400022,Maharashtra,218,-1
2025-07-01,400037,Maharashtra,574,-1
2025-07-01,400043,Maharashtra,1637,-1
2025-07-01,400050,Maharashtra,161,-1
2025-07-01,400051,Maharashtra,298,-1
2025-07-01,400053,Maharashtra,179,-1
2025-07-01,400059,Maharashtra,205,-1
2025-07-01,400070,Maharashtra,605,-1
2025-07-01,400071,Maharashtra,301,-1
2025-07-01,400072,Maharashtra,882,-1
2025-07-01,400074,Maharashtra,224,-1
2025-07-01,400076,Maharashtra,111,-1
2025-07-01,400078,Maharashtra,483,-1
2025-07-01,400080,Maharashtra,204,-1
2025-07-01,400088,Maharashtra,281,-1
2025-07-01,400612,Maharashtra,1428,-1
2025-07-01,401107,Maharashtra,888,-1
2025-07-01,401208,Maharashtra,816,-1
2025-07-01,410206,Maharashtra,1166,-1
2025-07-01,411001,Maharashtra,243,-1
2025-07-01,411006,Maharashtra,251,-1
2025-07-01,411014,Maharashtra,411,-1
2025-07-01,411021,Maharashtra,176,-1
2025-07-01,411023,Maharashtra,141,-1
2025-07-01,411028,Maharashtra,416,-1
2025-07-01,411038,Maharashtra,363,-1
2025-07-01,411041,Maharashtra,366,-1
2025-07-01,411042,Maharashtra,318,-1
2025-07-01,411045,Maharashtra,225,-1
2025-07-01,411046,Maharashtra,435,-1
2025-07-01,411048,Maharashtra,600,-1
2025-07-01,411052,Maharashtra,114,-1
2025-07-01,411058,Maharashtra,117,-1
2025-07-01,412210,Maharashtra,205,-1
2025-07-01,412211,Maharashtra,128,-1
2025-07-01,412218,Maharashtra,100,-1
2025-07-01,412308,Maharashtra,286,-1
2025-07-01,413102,Maharashtra,433,-1
2025-07-01,413106,Maharashtra,160,-1
2025-07-01,413109,Maharashtra,167,-1
2025-07-01,413113,Maharashtra,94,-1
2025-07-01,413307,Maharashtra,300,-1
2025-07-01,413517,Maharashtra,819,-1
2025-07-01,413606,Maharashtra,390,-1
2025-07-01,413705,Maharashtra,196,-1
2025-07-01,414105,Maharashtra,172,-1
2025-07-01,414203,Maharashtra,237,-1
2025-07-01,415523,Maharashtra,459,-1
2025-07-01,416404,Maharashtra,457,-1
2025-07-01,416410,Maharashtra,564,-1
2025-07-01,416412,Maharashtra,351,-1
2025-07-01,416413,Maharashtra,222,-1
2025-07-01,421301,Maharashtra,1026,-1
2025-07-01,421302,Maharashtra,2238,-1
2025-07-01,421303,Maharashtra,401,-1
2025-07-01,421306,Maharashtra,699,-1
2025-07-01,421501,Maharashtra,354,-1
2025-07-01,421503,Maharashtra,710,-1
2025-07-01,422003,Maharashtra,749,-1
2025-07-01,422103,Maharashtra,420,-1
2025-07-01,422209,Maharashtra,215,-1
2025-07-01,422303,Maharashtra,128,-1
2025-07-01,423203,Maharashtra,2700,-1
2025-07-01,423212,Maharashtra,403,-1
2025-07-01,424304,Maharashtra,540,-1
2025-07-01,424305,Maharashtra,299,-1
2025-07-01,424306,Maharashtra,487,-1
2025-07-01,425001,Maharashtra,890,-1
2025-07-01,425002,Maharashtra,346,-1
2025-07-01,425301,Maharashtra,227,-1
2025-07-01,425405,Maharashtra,951,-1
2025-07-01,425409,Maharashtra,681,-1
2025-07-01,425412,Maharashtra,863,-1
2025-07-01,425414,Maharashtra,1001,-1
2025-07-01,425428,Maharashtra,367,-1
2025-07-01,425432,Maharashtra,555,-1
2025-07-01,431001,Maharashtra,3835,-1
2025-07-01,431122,Maharashtra,1179,-1
2025-07-01,431124,Maharashtra,310,-1
2025-07-01,431127,Maharashtra,557,-1
2025-07-01,431512,Maharashtra,714,-1
2025-07-01,431513,Maharashtra,933,-1
2025-07-01,431701,Maharashtra,455,-1
2025-07-01,431702,Maharashtra,386,-1
2025-07-01,431705,Maharashtra,518,-1
2025-07-01,431708,Maharashtra,517,-1
2025-07-01,431714,Maharashtra,481,-1
2025-07-01,431802,Maharashtra,424,-1
2025-07-01,431804,Maharashtra,381,-1
2025-07-01,440013,Maharashtra,327,-1
2025-07-01,440017,Maharashtra,512,-1
2025-07-01,440024,Maharashtra,327,-1
2025-07-01,442401,Maharashtra,403,-1
2025-07-01,443001,Maharashtra,526,-1
2025-07-01,443103,Maharashtra,304,-1
2025-07-01,443201,Maharashtra,498,-1
2025-07-01,444101,Maharashtra,637,-1
2025-07-01,444301,Maharashtra,134,-1
2025-07-01,444505,Maharashtra,457,-1
2025-07-01,444601,Maharashtra,684,-1
2025-07-01,445204,Maharashtra,600,-1
2025-07-01,445205,Maharashtra,283,-1
2025-07-01,445215,Maharashtra,419,-1
2025-07-01,450001,Madhya Pradesh,831,-1
2025-07-01,450221,Madhya Pradesh,463,-1
2025-07-01,450331,Madhya Pradesh,1608,-1
2025-07-01,450332,Madhya Pradesh,713,-1
2025-07-01,450445,Madhya Pradesh,192,-1
2025-07-01,450661,Madhya Pradesh,458,-1
2025-07-01,451001,Madhya Pradesh,581,-1
2025-07-01,451111,Madhya Pradesh,225,-1
2025-07-01,451115,Madhya Pradesh,533,-1
2025-07-01,451221,Madhya Pradesh,292,-1
2025-07-01,451228,Madhya Pradesh,388,-1
2025-07-01,451331,Madhya Pradesh,487,-1
2025-07-01,451332,Madhya Pradesh,1149,-1
2025-07-01,451335,Madhya Pradesh,219,-1
2025-07-01,451441,Madhya Pradesh,850,-1
2025-07-01,451447,Madhya Pradesh,846,-1
2025-07-01,451449,Madhya Pradesh,506,-1
2025-07-01,451551,Madhya Pradesh,1234,-1
2025-07-01,451556,Madhya Pradesh,399,-1
2025-07-01,451660,Madhya Pradesh,393,-1
2025-07-01,451666,Madhya Pradesh,2855,-1
2025-07-01,451770,Madhya Pradesh,736,-1
2025-07-01,451881,Madhya Pradesh,250,-1
2025-07-01,452001,Madhya Pradesh,1467,-1
2025-07-01,452002,Madhya Pradesh,815,-1
2025-07-01,452010,Madhya Pradesh,1085,-1
2025-07-01,452015,Madhya Pradesh,491,-1
2025-07-01,452016,Madhya Pradesh,1136,-1
2025-07-01,454446,Madhya Pradesh,922,-1
2025-07-01,455227,Madhya Pradesh,849,-1
2025-07-01,457661,Madhya Pradesh,1676,-1
2025-07-01,457779,Madhya Pradesh,1085,-1
2025-07-01,457887,Madhya Pradesh,244,-1
2025-07-01,457990,Madhya Pradesh,529,-1
2025-07-01,457993,Madhya Pradesh,702,-1
2025-07-01,460001,Madhya Pradesh,557,-1
2025-07-01,460330,Madhya Pradesh,411,-1
2025-07-01,461990,Madhya Pradesh,281,-1
2025-07-01,462001,Madhya Pradesh,1133,-1
2025-07-01,464001,Madhya Pradesh,777,-1
2025-07-01,464221,Madhya Pradesh,1134,-1
2025-07-01,466001,Madhya Pradesh,702,-1
2025-07-01,466331,Madhya Pradesh,971,-1
2025-07-01,470001,Madhya Pradesh,646,-1
2025-07-01,470002,Madhya Pradesh,486,-1
2025-07-01,470117,Madhya Pradesh,211,-1
2025-07-01,470227,Madhya Pradesh,229,-1
2025-07-01,471311,Madhya Pradesh,502,-1
2025-07-01,471313,Madhya Pradesh,619,-1
2025-07-01,471318,Madhya Pradesh,445,-1
2025-07-01,471405,Madhya Pradesh,832,-1
2025-07-01,471501,Madhya Pradesh,516,-1
2025-07-01,471606,Madhya Pradesh,263,-1
2025-07-01,471625,Madhya Pradesh,409,-1
2025-07-01,473101,Madhya Pradesh,777,-1
2025-07-01,473222,Madhya Pradesh,1072,-1
2025-07-01,473335,Madhya Pradesh,566,-1
2025-07-01,473443,Madhya Pradesh,800,-1
2025-07-01,473551,Madhya Pradesh,1364,-1
2025-07-01,474001,Madhya Pradesh,1182,-1
2025-07-01,474005,Madhya Pradesh,243,-1
2025-07-01,474006,Madhya Pradesh,899,-1
2025-07-01,474010,Madhya Pradesh,402,-1
2025-07-01,475001,Madhya Pradesh,272,-1
2025-07-01,475110,Madhya Pradesh,913,-1
2025-07-01,475220,Madhya Pradesh,498,-1
2025-07-01,475661,Madhya Pradesh,839,-1
2025-07-01,476001,Madhya Pradesh,1686,-1
2025-07-01,476111,Madhya Pradesh,1087,-1
2025-07-01,476115,Madhya Pradesh,1030,-1
2025-07-01,476221,Madhya Pradesh,1141,-1
2025-07-01,476224,Madhya Pradesh,757,-1
2025-07-01,476335,Madhya Pradesh,647,-1
2025-07-01,476337,Madhya Pradesh,1106,-1
2025-07-01,476444,Madhya Pradesh,372,-1
2025-07-01,477001,Madhya Pradesh,784,-1
2025-07-01,477111,Madhya Pradesh,285,-1
2025-07-01,477116,Madhya Pradesh,452,-1
2025-07-01,477222,Madhya Pradesh,289,-1
2025-07-01,477227,Madhya Pradesh,198,-1
2025-07-01,477445,Madhya Pradesh,436,-1
2025-07-01,477446,Madhya Pradesh,142,-1
2025-07-01,477447,Madhya Pradesh,197,-1
2025-07-01,477555,Madhya Pradesh,226,-1
2025-07-01,477557,Madhya Pradesh,534,-1
2025-07-01,477660,Madhya Pradesh,512,-1
2025-07-01,481001,Madhya Pradesh,338,-1
2025-07-01,482002,Madhya Pradesh,462,-1
2025-07-01,483501,Madhya Pradesh,717,-1
2025-07-01,485001,Madhya Pradesh,629,-1
2025-07-01,487118,Madhya Pradesh,514,-1
2025-07-01,488001,Madhya Pradesh,487,-1
2025-07-01,491001,Chhattisgarh,495,-1
2025-07-01,494114,Chhattisgarh,149,-1
2025-07-01,494122,Chhattisgarh,214,-1
2025-07-01,494444,Chhattisgarh,1078,-1
2025-07-01,494447,Chhattisgarh,313,-1
2025-07-01,495117,Chhattisgarh,352,-1
2025-07-01,495551,Chhattisgarh,1476,-1
2025-07-01,496001,Chhattisgarh,993,-1
2025-07-01,496116,Chhattisgarh,529,-1
2025-07-01,497118,Chhattisgarh,454,-1
2025-07-01,497119,Chhattisgarh,370,-1
2025-07-01,497223,Chhattisgarh,786,-1
2025-07-01,497224,Chhattisgarh,378,-1
2025-07-01,500001,Telangana,408,-1
2025-07-01,500002,Telangana,537,-1
2025-07-01,500008,Telangana,1257,-1
2025-07-01,500013,Telangana,629,-1
2025-07-01,500024,Telangana,302,-1
2025-07-01,500027,Telangana,160,-1
2025-07-01,500028,Telangana,792,-1
2025-07-01,500029,Telangana,163,-1
2025-07-01,500032,Telangana,165,-1
2025-07-01,500040,Telangana,203,-1
2025-07-01,500047,Telangana,172,-1
2025-07-01,500053,Telangana,1201,-1
2025-07-01,500056,Telangana,143,-1
2025-07-01,500064,Telangana,840,-1
2025-07-01,500079,Telangana,284,-1
2025-07-01,500084,Telangana,280,-1
2025-07-01,500090,Telangana,406,-1
2025-07-01,507115,Telangana,317,-1
2025-07-01,507123,Telangana,322,-1
2025-07-01,523105,Andhra Pradesh,237,-1
2025-07-01,524004,Andhra Pradesh,296,-1
2025-07-01,524223,Andhra Pradesh,81,-1
2025-07-01,524345,Andhra Pradesh,130,-1
2025-07-01,524411,Andhra Pradesh,147,-1
2025-07-01,524413,Andhra Pradesh,65,-1
2025-07-01,560001,Karnataka,105,-1
2025-07-01,560004,Karnataka,175,-1
2025-07-01,560005,Karnataka,150,-1
2025-07-01,560008,Karnataka,146,-1
2025-07-01,560010,Karnataka,178,-1
2025-07-01,560016,Karnataka,362,-1
2025-07-01,560017,Karnataka,112,-1
2025-07-01,560024,Karnataka,91,-1
2025-07-01,560027,Karnataka,112,-1
2025-07-01,560029,Karnataka,221,-1
2025-07-01,560032,Karnataka,454,-1
2025-07-01,560034,Karnataka,84,-1
2025-07-01,560035,Karnataka,285,-1
2025-07-01,560036,Karnataka,345,-1
2025-07-01,560037,Karnataka,400,-1
2025-07-01,560038,Karnataka,103,-1
2025-07-01,560041,Karnataka,132,-1
2025-07-01,560043,Karnataka,546,-1
2025-07-01,560045,Karnataka,635,-1
2025-07-01,560046,Karnataka,89,-1
2025-07-01,560047,Karnataka,240,-1
2025-07-01,560048,Karnataka,240,-1
2025-07-01,560049,Karnataka,400,-1
2025-07-01,560058,Karnataka,267,-1
2025-07-01,560060,Karnataka,281,-1
2025-07-01,560061,Karnataka,316,-1
2025-07-01,560062,Karnataka,343,-1
2025-07-01,560064,Karnataka,495,-1
2025-07-01,560066,Karnataka,386,-1
2025-07-01,560067,Karnataka,460,-1
2025-07-01,560068,Karnataka,804,-1
2025-07-01,560075,Karnataka,129,-1
2025-07-01,560076,Karnataka,459,-1
2025-07-01,560077,Karnataka,442,-1
2025-07-01,560078,Karnataka,547,-1
2025-07-01,560084,Karnataka,166,-1
2025-07-01,560085,Karnataka,222,-1
2025-07-01,560087,Karnataka,339,-1
2025-07-01,560091,Karnataka,408,-1
2025-07-01,560092,Karnataka,110,-1
2025-07-01,560093,Karnataka,114,-1
2025-07-01,560097,Karnataka,247,-1
2025-07-01,560099,Karnataka,241,-1
2025-07-01,560100,Karnataka,446,-1
2025-07-01,560102,Karnataka,207,-1
2025-07-01,560103,Karnataka,183,-1
2025-07-01,562106,Karnataka,158,-1
2025-07-01,562110,Karnataka,174,-1
2025-07-01,562125,Karnataka,255,-1
2025-07-01,562157,Karnataka,69,-1
2025-07-01,562160,Karnataka,204,-1
2025-07-01,570023,Karnataka,97,-1
2025-07-01,571104,Karnataka,98,-1
2025-07-01,571105,Karnataka,372,-1
2025-07-01,585437,Karnataka,169,-1
2025-07-01,586101,Karnataka,450,-1
2025-07-01,600028,Tamil Nadu,130,-1
2025-07-01,600052,Tamil Nadu,346,-1
2025-07-01,600115,Tamil Nadu,108,-1
2025-07-01,600119,Tamil Nadu,162,-1
2025-07-01,603204,Tamil Nadu,168,-1
2025-07-01,670003,Kerala,70,-1
2025-07-01,682006,Kerala,136,-1
2025-07-01,682030,Kerala,88,-1
2025-07-01,695011,Kerala,79,-1
2025-07-01,700004,West Bengal,99,-1
2025-07-01,700006,West Bengal,149,-1
2025-07-01,700007,West Bengal,104,-1
2025-07-01,700016,West Bengal,172,-1
2025-07-01,700023,West Bengal,291,-1
2025-07-01,700049,West Bengal,134,-1
2025-07-01,700056,West Bengal,98,-1
2025-07-01,700102,West Bengal,157,-1
2025-07-01,700110,West Bengal,145,-1
2025-07-01,700119,West Bengal,261,-1
2025-07-01,700121,West Bengal,158,-1
2025-07-01,700124,West Bengal,135,-1
2025-07-01,700125,West Bengal,319,-1
2025-07-01,700129,West Bengal,76,-1
2025-07-01,711101,West Bengal,361,-1
2025-07-01,712149,West Bengal,300,-1
2025-07-01,721301,West Bengal,523,-1
2025-07-01,731204,West Bengal,258,-1
2025-07-01,731234,West Bengal,511,-1
2025-07-01,733124,West Bengal,574,-1
2025-07-01,733125,West Bengal,423,-1
2025-07-01,733129,West Bengal,437,-1
2025-07-01,733134,West Bengal,800,-1
2025-07-01,733201,West Bengal,1152,-1
2025-07-01,733202,West Bengal,1464,-1
2025-07-01,733207,West Bengal,2354,-1
2025-07-01,733210,West Bengal,2727,-1
2025-07-01,734003,West Bengal,286,-1
2025-07-01,734010,West Bengal,208,-1
2025-07-01,734013,West Bengal,87,-1
2025-07-01,734014,West Bengal,182,-1
2025-07-01,734101,West Bengal,116,-1
2025-07-01,734201,West Bengal,93,-1
2025-07-01,734301,West Bengal,189,-1
2025-07-01,734427,West Bengal,137,-1
2025-07-01,734429,West Bengal,263,-1
2025-07-01,735135,West Bengal,300,-1
2025-07-01,735202,West Bengal,199,-1
2025-07-01,735204,West Bengal,199,-1
2025-07-01,735206,West Bengal,69,-1
2025-07-01,735210,West Bengal,451,-1
2025-07-01,735224,West Bengal,234,-1
2025-07-01,735225,West Bengal,75,-1
2025-07-01,736121,West Bengal,376,-1
2025-07-01,736131,West Bengal,209,-1
2025-07-01,736135,West Bengal,1390,-1
2025-07-01,736145,West Bengal,451,-1
2025-07-01,736146,West Bengal,519,-1
2025-07-01,736165,West Bengal,290,-1
2025-07-01,736167,West Bengal,711,-1
2025-07-01,736182,West Bengal,148,-1
2025-07-01,736202,West Bengal,200,-1
2025-07-01,736204,West Bengal,321,-1
2025-07-01,736206,West Bengal,179,-1
2025-07-01,736207,West Bengal,169,-1
2025-07-01,737111,Sikkim,171,-1
2025-07-01,737121,Sikkim,260,-1
2025-07-01,741126,West Bengal,390,-1
2025-07-01,741201,West Bengal,183,-1
2025-07-01,741222,West Bengal,244,-1
2025-07-01,741223,West Bengal,170,-1
2025-07-01,741253,West Bengal,102,-1
2025-07-01,741313,West Bengal,78,-1
2025-07-01,741402,West Bengal,104,-1
2025-07-01,741404,West Bengal,341,-1
2025-07-01,741501,West Bengal,180,-1
2025-07-01,741502,West Bengal,263,-1
2025-07-01,743127,West Bengal,188,-1
2025-07-01,743145,West Bengal,169,-1
2025-07-01,743235,West Bengal,186,-1
2025-07-01,743245,West Bengal,100,-1
2025-07-01,743248,West Bengal,166,-1
2025-07-01,743249,West Bengal,155,-1
2025-07-01,743251,West Bengal,178,-1
2025-07-01,743262,West Bengal,111,-1
2025-07-01,743263,West Bengal,227,-1
2025-07-01,743287,West Bengal,86,-1
2025-07-01,743329,West Bengal,1418,-1
2025-07-01,743347,West Bengal,490,-1
2025-07-01,743423,West Bengal,532,-1
2025-07-01,751024,Odisha,87,-1
2025-07-01,764074,Odisha,442,-1
2025-07-01,781005,Assam,82,-1
2025-07-01,781101,Assam,170,-1
2025-07-01,781102,Assam,483,-1
2025-07-01,781103,Assam,175,-1
2025-07-01,781120,Assam,65,-1
2025-07-01,781122,Assam,123,-1
2025-07-01,781123,Assam,210,-1
2025-07-01,781125,Assam,80,-1
2025-07-01,781131,Meghalaya,143,-1
2025-07-01,781135,Assam,116,-1
2025-07-01,781136,Assam,802,-1
2025-07-01,781137,Assam,622,-1
2025-07-01,781141,Assam,193,-1
2025-07-01,781302,Assam,241,-1
2025-07-01,781305,Assam,320,-1
2025-07-01,781308,Assam,952,-1
2025-07-01,781309,Assam,531,-1
2025-07-01,781314,Assam,864,-1
2025-07-01,781315,Assam,609,-1
2025-07-01,781344,Assam,73,-1
2025-07-01,781354,Assam,436,-1
2025-07-01,781372,Assam,147,-1
2025-07-01,781380,Assam,171,-1
2025-07-01,781381,Assam,102,-1
2025-07-01,782105,Assam,402,-1
2025-07-01,782122,Assam,610,-1
2025-07-01,782124,Assam,1092,-1
2025-07-01,782125,Assam,482,-1
2025-07-01,782126,Assam,499,-1
2025-07-01,782127,Assam,900,-1
2025-07-01,782402,Assam,140,-1
2025-07-01,782403,Assam,108,-1
2025-07-01,782410,Assam,705,-1
2025-07-01,782435,Assam,790,-1
2025-07-01,782446,Assam,1333,-1
2025-07-01,782448,Assam,335,-1
2025-07-01,782450,Assam,236,-1
2025-07-01,782485,Assam,185,-1
2025-07-01,782486,Assam,197,-1
2025-07-01,783101,Assam,872,-1
2025-07-01,783125,Assam,371,-1
2025-07-01,783126,Assam,315,-1
2025-07-01,783129,Assam,1389,-1
2025-07-01,783130,Assam,231,-1
2025-07-01,783132,Assam,416,-1
2025-07-01,783134,Assam,176,-1
2025-07-01,783331,Assam,638,-1
2025-07-01,783337,Assam,469,-1
2025-07-01,783369,Assam,66,-1
2025-07-01,783370,Assam,510,-1
2025-07-01,783373,Assam,116,-1
2025-07-01,783375,Assam,282,-1
2025-07-01,783390,Assam,809,-1
2025-07-01,783391,Assam,303,-1
2025-07-01,783394,Assam,102,-1
2025-07-01,784110,Assam,576,-1
2025-07-01,784114,Assam,257,-1
2025-07-01,784160,Assam,483,-1
2025-07-01,784161,Assam,84,-1
2025-07-01,784507,Assam,454,-1
2025-07-01,785001,Assam,158,-1
2025-07-01,785006,Assam,79,-1
2025-07-01,785010,Assam,65,-1
2025-07-01,785104,Assam,210,-1
2025-07-01,785107,Assam,70,-1
2025-07-01,785108,Assam,83,-1
2025-07-01,785112,Assam,92,-1
2025-07-01,785601,Assam,366,-1
2025-07-01,785602,Assam,183,-1
2025-07-01,785603,Assam,238,-1
2025-07-01,785611,Assam,137,-1
2025-07-01,785612,Assam,347,-1
2025-07-01,785613,Assam,134,-1
2025-07-01,785614,Assam,371,-1
2025-07-01,785615,Assam,93,-1
2025-07-01,785616,Assam,85,-1
2025-07-01,785619,Assam,72,-1
2025-07-01,785621,Assam,254,-1
2025-07-01,785625,Assam,177,-1
2025-07-01,785630,Assam,142,-1
2025-07-01,785634,Assam,173,-1
2025-07-01,785635,Assam,194,-1
2025-07-01,785636,Assam,93,-1
2025-07-01,785640,Assam,194,-1
2025-07-01,785675,Assam,228,-1
2025-07-01,785680,Assam,91,-1
2025-07-01,785684,Assam,91,-1
2025-07-01,785699,Assam,68,-1
2025-07-01,785702,Assam,305,-1
2025-07-01,785703,Assam,92,-1
2025-07-01,785705,Assam,480,-1
2025-07-01,786001,Assam,238,-1
2025-07-01,786003,Assam,162,-1
2025-07-01,786007,Assam,288,-1
2025-07-01,786010,Assam,221,-1
2025-07-01,786012,Assam,75,-1
2025-07-01,786101,Assam,196,-1
2025-07-01,786110,Assam,307,-1
2025-07-01,786125,Assam,169,-1
2025-07-01,786150,Assam,73,-1
2025-07-01,786151,Assam,512,-1
2025-07-01,786152,Assam,200,-1
2025-07-01,786153,Assam,69,-1
2025-07-01,786154,Assam,139,-1
2025-07-01,786156,Assam,310,-1
2025-07-01,786160,Assam,98,-1
2025-07-01,786170,Assam,215,-1
2025-07-01,786171,Assam,202,-1
2025-07-01,786181,Assam,174,-1
2025-07-01,786182,Assam,173,-1
2025-07-01,786184,Assam,301,-1
2025-07-01,786188,Assam,71,-1
2025-07-01,786190,Assam,102,-1
2025-07-01,786191,Assam,71,-1
2025-07-01,786602,Assam,170,-1
2025-07-01,786610,Assam,189,-1
2025-07-01,786611,Assam,139,-1
2025-07-01,786612,Assam,94,-1
2025-07-01,786613,Assam,112,-1
2025-07-01,787026,Assam,140,-1
2025-07-01,787032,Assam,201,-1
2025-07-01,787034,Assam,155,-1
2025-07-01,787056,Assam,143,-1
2025-07-01,787057,Assam,395,-1
2025-07-01,787058,Assam,279,-1
2025-07-01,787059,Assam,553,-1
2025-07-01,787060,Assam,433,-1
2025-07-01,787061,Assam,214,-1
2025-07-01,788001,Assam,190,-1
2025-07-01,788002,Assam,325,-1
2025-07-01,788003,Assam,311,-1
2025-07-01,788005,Assam,364,-1
2025-07-01,788009,Assam,315,-1
2025-07-01,788011,Assam,89,-1
2025-07-01,788030,Assam,569,-1
2025-07-01,788098,Assam,214,-1
2025-07-01,788102,Assam,151,-1
2025-07-01,788107,Assam,314,-1
2025-07-01,788112,Assam,160,-1
2025-07-01,788113,Assam,194,-1
2025-07-01,788117,Assam,127,-1
2025-07-01,788126,Assam,259,-1
2025-07-01,788161,Assam,385,-1
2025-07-01,788163,Assam,514,-1
2025-07-01,788165,Assam,117,-1
2025-07-01,788701,Assam,716,-1
2025-07-01,788709,Assam,184,-1
2025-07-01,788710,Assam,67,-1
2025-07-01,788712,Assam,276,-1
2025-07-01,788720,Assam,690,-1
2025-07-01,788724,Assam,451,-1
2025-07-01,788725,Assam,212,-1
2025-07-01,788726,Assam,99,-1
2025-07-01,788728,Assam,208,-1
2025-07-01,788802,Assam,189,-1
2025-07-01,788805,Assam,286,-1
2025-07-01,788806,Assam,268,-1
2025-07-01,788815,Assam,921,-1
2025-07-01,788817,Assam,560,-1
2025-07-01,788819,Assam,148,-1
2025-07-01,790101,Arunachal Pradesh,83,-1
2025-07-01,792131,Arunachal Pradesh,401,-1
2025-07-01,793001,Meghalaya,272,-1
2025-07-01,793002,Meghalaya,224,-1
2025-07-01,793003,Meghalaya,74,-1
2025-07-01,793004,Meghalaya,128,-1
2025-07-01,793005,Meghalaya,248,-1
2025-07-01,793006,Meghalaya,181,-1
2025-07-01,793008,Meghalaya,255,-1
2025-07-01,793009,Meghalaya,235,-1
2025-07-01,793010,Meghalaya,167,-1
2025-07-01,793014,Meghalaya,65,-1
2025-07-01,793015,Meghalaya,795,-1
2025-07-01,793017,Meghalaya,125,-1
2025-07-01,793019,Meghalaya,137,-1
2025-07-01,793021,Meghalaya,198,-1
2025-07-01,793022,Meghalaya,186,-1
2025-07-01,793101,Meghalaya,119,-1
2025-07-01,793102,Meghalaya,831,-1
2025-07-01,793103,Meghalaya,545,-1
2025-07-01,793105,Meghalaya,929,-1
2025-07-01,793106,Meghalaya,221,-1
2025-07-01,793108,Meghalaya,265,-1
2025-07-01,793109,Meghalaya,249,-1
2025-07-01,793110,Meghalaya,896,-1
2025-07-01,793111,Meghalaya,478,-1
2025-07-01,793112,Meghalaya,164,-1
2025-07-01,793113,Meghalaya,362,-1
2025-07-01,793114,Meghalaya,525,-1
2025-07-01,793119,Meghalaya,2538,-1
2025-07-01,793120,Meghalaya,1081,-1
2025-07-01,793121,Meghalaya,1131,-1
2025-07-01,793150,Meghalaya,1234,-1
2025-07-01,793151,Meghalaya,713,-1
2025-07-01,793160,Meghalaya,518,-1
2025-07-01,793200,Meghalaya,769,-1
2025-07-01,794001,Meghalaya,181,-1
2025-07-01,794002,Meghalaya,928,-1
2025-07-01,794005,Meghalaya,516,-1
2025-07-01,794101,Meghalaya,121,-1
2025-07-01,794102,Meghalaya,397,-1
2025-07-01,794103,Meghalaya,720,-1
2025-07-01,794104,Meghalaya,939,-1
2025-07-01,794105,Meghalaya,657,-1
2025-07-01,794106,Meghalaya,279,-1
2025-07-01,794107,Meghalaya,89,-1
2025-07-01,794108,Meghalaya,244,-1
2025-07-01,794109,Meghalaya,235,-1
2025-07-01,794110,Meghalaya,458,-1
2025-07-01,794111,Meghalaya,608,-1
2025-07-01,794115,Meghalaya,536,-1
2025-07-01,795128,Manipur,1626,-1
2025-07-01,796081,Mizoram,85,-1
2025-07-01,796321,Mizoram,172,-1
2025-07-01,796770,Mizoram,135,-1
2025-07-01,796891,Mizoram,330,-1
2025-07-01,796901,Mizoram,153,-1
2025-07-01,797001,Nagaland,239,-1
2025-07-01,797103,Nagaland,158,-1
2025-07-01,797110,Nagaland,159,-1
2025-07-01,797111,Nagaland,248,-1
2025-07-01,797112,Nagaland,472,-1
2025-07-01,797115,Nagaland,154,-1
2025-07-01,798601,Nagaland,220,-1
2025-07-01,798603,Nagaland,636,-1
2025-07-01,798611,Nagaland,305,-1
2025-07-01,798612,Nagaland,263,-1
2025-07-01,798620,Nagaland,349,-1
2025-07-01,798621,Nagaland,367,-1
2025-07-01,798625,Nagaland,351,-1
2025-07-01,798626,Nagaland,248,-1
2025-07-01,799102,Tripura,325,-1
2025-07-01,799114,Tripura,124,-1
2025-07-01,799271,Tripura,216,-1
2025-07-01,800001,Bihar,661,-1
2025-07-01,801110,Bihar,613,-1
2025-07-01,801503,Bihar,836,-1
2025-07-01,802301,Bihar,823,-1
2025-07-01,803101,Bihar,1227,-1
2025-07-01,804418,Bihar,256,-1
2025-07-01,805103,Bihar,559,-1
2025-07-01,805104,Bihar,637,-1
2025-07-01,805109,Bihar,628,-1
